"income","loan_size","collateral_value","city","LTV","PD"
6000,614100,744650,"MI.Detroit",0.824682736856241,0.0339148752407722
10000,830300,588800,"CA.Los.Angeles",1.41015625,0.0676878616173781
6000,903500,618300,"CA.Los.Angeles",1.46126475820799,0.0325825396054986
6000,764700,509800,"CA.Los.Angeles",1.5,0.0678116263705306
2000,951500,864500,"CA.Los.Angeles",1.10063620589936,0.00201812505211946
8000,605000,642600,"IL.Chicago",0.941487706193589,0.0438060203367902
10000,836850,557900,"CA.Los.Angeles",1.5,0.0630379485490266
8000,364300,432600,"IL.Chicago",0.84211742949607,0.0147498950270839
12000,132200,135200,"IL.Chicago",0.977810650887574,0.0478314223268675
2000,397800,571050,"MI.Detroit",0.696611505122143,0.0103398541974563
6000,637950,425300,"CA.Los.Angeles",1.5,0.0428885971661657
6000,341800,365400,"IL.Chicago",0.935413245758073,0.0422673894562265
4000,1068900,1160200,"CA.Los.Angeles",0.921306671263575,0.0433066421360529
12000,508900,445500,"IL.Chicago",1.14231200897868,0.04868034026826
8000,445200,497600,"IL.Chicago",0.894694533762058,0.04352434689799
16000,212925,141950,"MI.Detroit",1.5,0.0588792936410755
16000,269700,299000,"IL.Chicago",0.902006688963211,0.00828859815212866
18000,208700,172200,"IL.Chicago",1.21196283391405,0.0654460683251066
2000,372000,581750,"MI.Detroit",0.639449935539321,0.0293058137352957
6000,776200,755000,"CA.Los.Angeles",1.02807947019868,0.0474210795605284
10000,692700,461800,"CA.Los.Angeles",1.5,0.0458733978273813
6000,209300,157300,"IL.Chicago",1.33057851239669,0.0675994143575037
10000,901500,999200,"CA.Los.Angeles",0.902221777421938,0.00249143263058151
10000,713900,666100,"IL.Chicago",1.07176099684732,0.0524317051970497
10000,862650,575100,"CA.Los.Angeles",1.5,0.0718648341076914
10000,532800,607600,"IL.Chicago",0.876892692560895,0.0400807396561266
6000,692400,461600,"CA.Los.Angeles",1.5,0.000240504200337455
6000,345900,434350,"MI.Detroit",0.796362380568666,0.0284021413874819
10000,634350,422900,"CA.Los.Angeles",1.5,0.0660713998193387
6000,175100,257150,"MI.Detroit",0.680925529846393,0.0227288151819577
10000,514500,343000,"IL.Chicago",1.5,0.0229302563266747
18000,604650,403100,"CA.Los.Angeles",1.5,0.0434986159787513
12000,861500,731300,"CA.Los.Angeles",1.17803910843703,0.0310772261123769
14000,938800,978200,"CA.Los.Angeles",0.959721938253936,0.00612261407608096
2000,435900,470500,"IL.Chicago",0.926461211477152,0.0369003922519325
6000,278200,379450,"MI.Detroit",0.733166425088944,0.0182127249832055
10000,345300,260150,"MI.Detroit",1.32731116663463,0.000179141027183085
8000,818000,633100,"CA.Los.Angeles",1.29205496761965,0.0504697870498144
10000,892500,770200,"CA.Los.Angeles",1.15878992469488,0.0463309745816819
6000,920600,669800,"CA.Los.Angeles",1.3744401313825,0.00376738297501921
12000,338900,403100,"IL.Chicago",0.840734309104441,0.0103107303572018
6000,364600,448100,"IL.Chicago",0.813657665699621,0.0125867669207255
18000,445400,361600,"IL.Chicago",1.23174778761062,0.0277188530981481
12000,810300,694900,"CA.Los.Angeles",1.16606706000863,0.0498869810032245
12000,723900,520400,"CA.Los.Angeles",1.39104534973098,0.0522456361065876
6000,791500,877200,"IL.Chicago",0.902302781577747,0.0431009779027597
12000,650000,605000,"IL.Chicago",1.07438016528926,0.0384891388247931
8000,396400,623300,"IL.Chicago",0.635969837959249,0.0200051504072617
12000,382900,377450,"MI.Detroit",1.01443899854285,0.0128352058768846
10000,376200,359050,"MI.Detroit",1.04776493524579,0.0256454141839004
6000,637800,680900,"IL.Chicago",0.936701424585108,0.0233000688150018
12000,455300,678550,"MI.Detroit",0.670989610198217,0.0208311529065365
12000,916300,723000,"CA.Los.Angeles",1.26735822959889,0.00416196485577836
6000,196600,299050,"MI.Detroit",0.657415147968567,0.0150421774526583
8000,311700,338600,"IL.Chicago",0.92055522740697,0.0217953952435726
6000,418600,848350,"MI.Detroit",0.493428419873873,0.0157169380559605
6000,489700,527400,"IL.Chicago",0.928517254455821,0.0145190994547665
4000,212900,298250,"MI.Detroit",0.713830678960603,0.0215174701846808
4000,504700,556900,"IL.Chicago",0.906266834261088,0.040360133975097
12000,1107200,916500,"CA.Los.Angeles",1.20807419530824,0.0104287558089204
18000,582600,557200,"IL.Chicago",1.04558506819813,0.0385460338006958
16000,375400,274900,"IL.Chicago",1.36558748635868,0.0760979635996203
8000,530200,629400,"IL.Chicago",0.842389577375278,0.0220944535488253
6000,607800,413200,"CA.Los.Angeles",1.47095837366893,0.033251602518429
12000,648700,513150,"MI.Detroit",1.26415278183767,0.0122732828101009
4000,613800,779700,"IL.Chicago",0.787225856098499,0.0109836919495411
6000,539100,493600,"IL.Chicago",1.09217990275527,0.0567736500623828
12000,354800,472450,"MI.Detroit",0.750978939570325,0.0333496598073051
10000,290100,193400,"CA.Los.Angeles",1.5,0.0249813921167515
14000,526600,520400,"IL.Chicago",1.0119139123751,0.030720822731969
10000,401300,649800,"IL.Chicago",0.617574638350262,0.0186015766064007
10000,210100,246200,"IL.Chicago",0.853371242891958,0.0445188429794719
16000,270450,180300,"IL.Chicago",1.5,0.021419511294771
8000,241000,389650,"MI.Detroit",0.618503785448479,0.00483972705300383
6000,877900,624600,"CA.Los.Angeles",1.405539545309,0.0331375074242459
8000,930150,620100,"CA.Los.Angeles",1.5,0.0035531202738639
6000,827700,551800,"CA.Los.Angeles",1.5,0.0364493680768646
4000,636900,424600,"CA.Los.Angeles",1.5,0.0355999666149728
12000,1119400,908600,"CA.Los.Angeles",1.23200528285274,0.0183469138499132
8000,364200,242800,"IL.Chicago",1.5,0.0270308603181012
6000,344900,548700,"IL.Chicago",0.628576635684345,0.0269669365033633
12000,713700,475800,"CA.Los.Angeles",1.5,0.0298443300824147
8000,867900,715200,"CA.Los.Angeles",1.2135067114094,0.026295390560245
12000,470500,532800,"IL.Chicago",0.883070570570571,0.01380233495567
14000,622000,504900,"IL.Chicago",1.23192711428006,0.0400570713853177
6000,575100,623800,"IL.Chicago",0.921930105803142,0.0529372522246954
8000,788300,639200,"CA.Los.Angeles",1.23326032540676,0.00669856308256962
14000,660800,466800,"CA.Los.Angeles",1.41559554413025,0.0602195452825719
8000,820800,547200,"CA.Los.Angeles",1.5,0.0220370677532628
2000,507750,338500,"IL.Chicago",1.5,0.0605030308488598
16000,856300,880200,"CA.Los.Angeles",0.972847080209043,0.0183888025040814
12000,461400,470700,"IL.Chicago",0.980242192479286,0.0454746697862498
12000,534600,481500,"IL.Chicago",1.11028037383178,0.034856867856667
10000,535700,462000,"IL.Chicago",1.15952380952381,0.0563619068546407
16000,432000,464250,"MI.Detroit",0.930533117932149,0.0340294091124238
12000,1013300,899200,"CA.Los.Angeles",1.12689056939502,0.00710772349138165
8000,612700,849600,"IL.Chicago",0.721162900188324,0.0420789790908282
4000,548600,398250,"MI.Detroit",1.37752667922159,0.0586120962210371
12000,294900,196600,"CA.Los.Angeles",1.5,0.0574078464007471
10000,312600,271100,"IL.Chicago",1.15308004426411,0.0143348958313491
8000,828900,6e+05,"CA.Los.Angeles",1.3815,0.00523536475374713
10000,857900,1201000,"IL.Chicago",0.714321398834305,0.0360097806211917
16000,386800,439100,"IL.Chicago",0.880892735140059,0.0424591441820728
8000,421800,343900,"IL.Chicago",1.22651933701657,0.0556740983451515
10000,394950,263300,"IL.Chicago",1.5,0.0347504236722194
8000,378200,429100,"IL.Chicago",0.881379631787462,0.0280934328318817
16000,451500,419300,"IL.Chicago",1.07679465776294,0.0182437210676052
4000,760200,506800,"CA.Los.Angeles",1.5,0.0701486263016704
16000,651200,467900,"CA.Los.Angeles",1.39175037401154,0.0325352306760964
16000,940650,627100,"CA.Los.Angeles",1.5,0.041707314614905
14000,250500,169800,"IL.Chicago",1.47526501766784,0.0702331075838077
14000,373000,485700,"IL.Chicago",0.767963763640107,0.00981872950893327
12000,383100,319950,"MI.Detroit",1.19737458977965,0.0190359934223196
6000,542500,523700,"IL.Chicago",1.03589841512316,0.0208537659645872
10000,201400,221000,"IL.Chicago",0.91131221719457,0.022801692894406
12000,893000,626200,"CA.Los.Angeles",1.42606196103481,0.0307206555193213
4000,250300,407550,"MI.Detroit",0.614157772052509,0.0193155133788529
18000,323900,346550,"MI.Detroit",0.93464146587794,0.037634930709098
10000,987000,1026500,"CA.Los.Angeles",0.961519727228446,0.0171736079810144
14000,753700,668300,"CA.Los.Angeles",1.127786922041,0.028267024283964
6000,888600,592400,"CA.Los.Angeles",1.5,0.0541813856223598
14000,132450,88300,"IL.Chicago",1.5,0.0534475206820616
14000,349275,232850,"MI.Detroit",1.5,0.0168643021665048
12000,714100,582100,"CA.Los.Angeles",1.22676516062532,0.0122834813074611
18000,503400,609800,"IL.Chicago",0.825516562807478,0.0410896357826886
14000,294000,444400,"IL.Chicago",0.661566156615662,0.034333330563057
6000,645200,608600,"IL.Chicago",1.06013802168912,0.0226399963032988
6000,382050,254700,"CA.Los.Angeles",1.5,0.0255566359322984
12000,362600,534000,"IL.Chicago",0.679026217228464,0.0270732803796599
2000,231150,154100,"IL.Chicago",1.5,0.0362078073744135
8000,272700,415700,"IL.Chicago",0.656001924464758,0.0108012837314046
12000,380100,253400,"CA.Los.Angeles",1.5,0.0415678432560526
14000,343100,500650,"MI.Detroit",0.685309098172376,0.0331560628914559
4000,448300,604500,"IL.Chicago",0.741604631927213,0.013651588547677
8000,484100,539700,"IL.Chicago",0.89697980359459,0.0125740144376735
6000,875400,694900,"CA.Los.Angeles",1.25974960425961,0.050049486001215
14000,529600,353200,"CA.Los.Angeles",1.49943374858437,0.0446425956278925
14000,232600,283850,"MI.Detroit",0.819446890963537,0.0177291937536526
10000,1073500,960200,"CA.Los.Angeles",1.11799625078109,0.0196746057024124
8000,641700,427800,"CA.Los.Angeles",1.5,0.0216398916207254
14000,798700,570200,"CA.Los.Angeles",1.40073658365486,0.0448387260212183
24000,537700,887900,"IL.Chicago",0.605586214663813,0.0371692450907737
2000,541800,576200,"IL.Chicago",0.940298507462687,0.0474324271673808
10000,443400,350400,"IL.Chicago",1.26541095890411,0.0284851612900851
6000,684500,779800,"IL.Chicago",0.877789176711977,0.0281307986904239
12000,402100,582700,"IL.Chicago",0.690063497511584,0.0219597649840816
12000,389000,531500,"IL.Chicago",0.731890874882408,0.0369520411478048
14000,491600,532900,"IL.Chicago",0.922499530868831,0.0441257190024184
8000,473250,315500,"CA.Los.Angeles",1.5,0.0036562331370078
12000,412900,683250,"MI.Detroit",0.604317599707281,0.00751897220620616
8000,790800,692300,"IL.Chicago",1.14227935865954,0.0369611601251339
8000,587500,483100,"IL.Chicago",1.21610432622645,0.0374818160313696
12000,559000,424900,"CA.Los.Angeles",1.31560367145211,0.0656404773756545
18000,845550,563700,"CA.Los.Angeles",1.5,0.0631896046281327
12000,364500,243000,"IL.Chicago",1.5,0.0398641481028917
16000,84300,101800,"IL.Chicago",0.828094302554027,0.0147186546887546
20000,196000,237100,"IL.Chicago",0.826655419654154,0.0318439173913475
16000,335700,266250,"MI.Detroit",1.26084507042254,0.0438829270601797
12000,612400,586400,"IL.Chicago",1.04433833560709,0.0572160907927579
4000,462900,308600,"CA.Los.Angeles",1.5,0.00143634218838997
4000,211875,141250,"MI.Detroit",1.5,0.0680227192759048
14000,677400,877700,"IL.Chicago",0.771789905434659,0.020503433490635
10000,1048000,932100,"CA.Los.Angeles",1.12434288166506,0.0029827852676181
10000,785000,588000,"CA.Los.Angeles",1.33503401360544,0.00768942951169704
4000,422200,384600,"IL.Chicago",1.09776391055642,0.0326607524450243
12000,502000,761000,"IL.Chicago",0.659658344283837,0.0395510013830284
8000,477100,631300,"IL.Chicago",0.755742119436084,0.0238048993577073
6000,902000,980800,"CA.Los.Angeles",0.919657422512235,0.00409528792240497
10000,487400,642400,"IL.Chicago",0.758717310087173,0.024249241085262
6000,1128600,1318400,"CA.Los.Angeles",0.856037621359223,0.0119461344160882
14000,349200,320700,"IL.Chicago",1.088868101029,0.0323928780326111
8000,690150,460100,"CA.Los.Angeles",1.5,0.0465982170018833
4000,637700,506200,"IL.Chicago",1.25977874357961,0.0626244782526457
10000,392700,670400,"IL.Chicago",0.58576968973747,0.0161925552901246
10000,316800,508800,"IL.Chicago",0.622641509433962,0.026247790938811
12000,571800,709400,"IL.Chicago",0.806033267550042,0.0381489815985304
10000,218250,145500,"CA.Los.Angeles",1.5,0.019944753596792
10000,667700,935000,"IL.Chicago",0.714117647058824,0.0328923916499214
12000,1007900,940900,"CA.Los.Angeles",1.07120841747263,0.0422739184622949
10000,651150,434100,"CA.Los.Angeles",1.5,0.0501235339266714
18000,601600,448700,"IL.Chicago",1.34076220191665,0.0722488028743062
10000,846700,793700,"CA.Los.Angeles",1.06677585989669,0.042189785491602
10000,352100,539850,"MI.Detroit",0.652218208761693,0.0141297659930213
8000,718650,479100,"CA.Los.Angeles",1.5,0.0701402653707191
12000,389600,482500,"IL.Chicago",0.807461139896373,0.0380648285152769
14000,371500,312800,"IL.Chicago",1.18765984654731,0.0554519428894166
10000,1069500,1344200,"CA.Los.Angeles",0.795640529683083,0.0231058119624807
8000,763800,509200,"CA.Los.Angeles",1.5,0.0334682099113707
10000,534700,533100,"IL.Chicago",1.00300131307447,0.0538095451213677
8000,478900,467950,"MI.Detroit",1.02339993589059,0.0497041459578831
12000,509300,889400,"IL.Chicago",0.572633235889364,0.0327293672828931
8000,226300,342550,"MI.Detroit",0.660633484162896,0.00845484794844448
4000,253800,399500,"IL.Chicago",0.635294117647059,0.038606882613881
2000,443100,295400,"IL.Chicago",1.5,0.0326005818499083
12000,639300,708300,"IL.Chicago",0.902583650995341,0.0452687678282758
8000,597500,613900,"IL.Chicago",0.973285551392735,0.0382950118844605
16000,397900,614450,"MI.Detroit",0.647570998453902,0.0252360052830744
12000,390400,351800,"IL.Chicago",1.10972143263218,0.0158401903236186
14000,354300,236200,"CA.Los.Angeles",1.5,0.00088368552387692
6000,450800,676900,"IL.Chicago",0.665977249224405,0.0118046762675826
10000,780300,898500,"IL.Chicago",0.868447412353923,0.0481945594677992
6000,754300,639900,"CA.Los.Angeles",1.1787779340522,0.0244162135381571
18000,370200,372900,"IL.Chicago",0.992759452936444,0.0197077704264114
4000,440600,842750,"MI.Detroit",0.522812221892613,0.00470366630135742
8000,633100,934600,"IL.Chicago",0.677402097153863,0.0267725272502686
2000,796650,531100,"CA.Los.Angeles",1.5,0.0739309937751386
16000,461800,611600,"IL.Chicago",0.755068672334859,0.0150976993278551
12000,354600,340300,"IL.Chicago",1.04202174551866,0.0590181265651367
14000,75500,130300,"IL.Chicago",0.57943207981581,0.0343085614593126
14000,420300,280200,"CA.Los.Angeles",1.5,0.017123313783668
6000,547600,815700,"IL.Chicago",0.67132524212333,0.0249204456726448
8000,455600,435400,"IL.Chicago",1.0463941203491,0.00787156240160322
12000,561450,374300,"CA.Los.Angeles",1.5,0.0311635880323593
4000,455300,486300,"IL.Chicago",0.936253341558709,0.0234999966742966
12000,461700,549800,"IL.Chicago",0.839759912695526,0.0398394035641107
12000,494100,648400,"IL.Chicago",0.762029611351018,0.0250705270348245
12000,154000,261300,"IL.Chicago",0.589360887868351,0.0304367767467368
8000,252900,168600,"IL.Chicago",1.5,0.0113658811244429
14000,144600,195050,"MI.Detroit",0.741348372212253,0.0120329994048185
10000,323200,648750,"MI.Detroit",0.498188824662813,0.0234063178964663
4000,750900,1055200,"IL.Chicago",0.711618650492798,0.0210929360725132
4000,230300,346950,"MI.Detroit",0.663784406975068,0.0179862777300333
8000,652800,435200,"CA.Los.Angeles",1.5,0.0127856044331565
4000,549400,485000,"IL.Chicago",1.13278350515464,0.0131151659854092
20000,867700,856700,"CA.Los.Angeles",1.01283996731645,0.00956649600869912
2000,584100,410100,"CA.Los.Angeles",1.42428675932699,0.0621954740617995
10000,764300,541100,"IL.Chicago",1.41249306967289,0.0292816364242238
2000,557300,550200,"IL.Chicago",1.01290439840058,0.033759132491575
6000,628200,485600,"IL.Chicago",1.29365733113674,0.0623381659051022
8000,528500,748400,"IL.Chicago",0.706173169428113,0.0161105887616056
8000,771200,655700,"CA.Los.Angeles",1.17614762848864,0.0151934246010641
6000,681000,769250,"MI.Detroit",0.885277868053299,0.0424852600869767
12000,225200,327400,"IL.Chicago",0.687843616371411,0.0369917645991451
10000,313200,362900,"IL.Chicago",0.863047671534858,0.00934690007676908
8000,1074500,766400,"CA.Los.Angeles",1.40200939457203,0.024109142333098
0,453200,319200,"IL.Chicago",1.41979949874687,0.0357417010178767
4000,498000,799400,"IL.Chicago",0.622967225419064,0.0351180819476661
8000,277000,382000,"IL.Chicago",0.725130890052356,0.0330146556360383
8000,300200,390650,"MI.Detroit",0.768462818379624,0.0216397459680494
8000,627400,753300,"IL.Chicago",0.832868711004912,0.0351355976450676
2000,459600,539500,"IL.Chicago",0.851899907321594,0.0251357424865259
12000,438200,419350,"MI.Detroit",1.04495051865983,0.00136262148478672
10000,550300,812000,"IL.Chicago",0.677709359605911,0.015423809745044
20000,497100,619000,"IL.Chicago",0.803069466882068,0.0383737869348622
2000,443500,334900,"IL.Chicago",1.3242759032547,0.0320591688835326
4000,666200,550900,"CA.Los.Angeles",1.20929388273734,0.0426526307810971
10000,721000,872300,"IL.Chicago",0.826550498681646,0.0440617849135983
6000,429100,473350,"MI.Detroit",0.906517376148727,0.0254958568831363
22000,313900,349000,"IL.Chicago",0.899426934097421,0.0261051321288959
12000,268800,307100,"IL.Chicago",0.875284923477695,0.0368798527273733
10000,267400,260950,"MI.Detroit",1.0247173788082,0.00233844374045073
8000,420500,370200,"IL.Chicago",1.13587250135062,0.020472377036686
0,479000,435300,"IL.Chicago",1.10039053526304,0.0234771863589898
8000,638900,840950,"MI.Detroit",0.759736012842618,0.0266333192197611
10000,465400,498750,"MI.Detroit",0.9331328320802,0.0119962238639518
8000,568950,379300,"CA.Los.Angeles",1.5,0.031348703376716
10000,624000,830850,"MI.Detroit",0.751038093518686,0.00833100642814579
6000,642300,600350,"MI.Detroit",1.06987590572166,0.0433794814687692
18000,326800,582400,"IL.Chicago",0.561126373626374,0.0360979982300292
12000,231000,154000,"IL.Chicago",1.5,0.012709077304347
8000,813200,1167500,"IL.Chicago",0.696531049250535,0.040930211935779
6000,619400,769200,"IL.Chicago",0.805252210088404,0.039281395729092
10000,113200,153150,"MI.Detroit",0.739144629448253,0.00104900880902519
6000,121500,140500,"IL.Chicago",0.864768683274021,0.0416654810011211
12000,1007800,897400,"CA.Los.Angeles",1.12302206373969,0.0546211817412699
8000,302200,290400,"IL.Chicago",1.04063360881543,0.00746005059533353
12000,514350,342900,"CA.Los.Angeles",1.5,0.0178545254340861
14000,691400,732700,"IL.Chicago",0.94363313770984,0.0455030606477832
6000,543150,362100,"CA.Los.Angeles",1.5,0.00352899392601103
8000,920900,884000,"CA.Los.Angeles",1.04174208144796,0.0153122074614167
12000,354300,281500,"IL.Chicago",1.25861456483126,0.0458880493944715
12000,376900,367200,"IL.Chicago",1.02641612200436,0.0321735493875481
16000,680600,986200,"IL.Chicago",0.690123707158791,0.0296236983938369
8000,493300,492350,"MI.Detroit",1.00192952168173,0.00835401032804413
4000,602700,957750,"MI.Detroit",0.629287392325763,0.0106205210551625
10000,743700,866900,"CA.Los.Angeles",0.857884415734225,0.0213257896925848
8000,482850,321900,"IL.Chicago",1.5,0.0561618023604465
14000,553200,730400,"IL.Chicago",0.757393209200438,0.0183666560006875
10000,559200,959450,"MI.Detroit",0.582833915263953,0.00781630585094849
2000,327100,465200,"IL.Chicago",0.703138435081685,0.020824981345794
8000,462900,567300,"IL.Chicago",0.815970386039133,0.0312146286756312
8000,506100,552300,"IL.Chicago",0.916349809885932,0.0505653710452581
20000,659900,649900,"IL.Chicago",1.01538698261271,0.0515659809106778
12000,678000,766100,"IL.Chicago",0.885001957968934,0.0434849667090504
14000,506400,337600,"IL.Chicago",1.5,0.0510083570923469
10000,1082000,861800,"CA.Los.Angeles",1.25551171965653,0.00302134827743865
12000,223100,234000,"IL.Chicago",0.953418803418803,0.042395842281308
8000,801150,534100,"CA.Los.Angeles",1.5,0.0715801974933129
12000,527850,351900,"IL.Chicago",1.5,0.0405263855920538
12000,419300,547100,"IL.Chicago",0.766404679217693,0.0409530847873363
10000,958400,750600,"CA.Los.Angeles",1.27684519051426,0.0287137128227601
14000,458700,407850,"MI.Detroit",1.12467819051122,0.00546408346518477
10000,677500,541500,"CA.Los.Angeles",1.25115420129271,0.0500604960932426
16000,26775,17850,"MI.Detroit",1.5,0.065337801509304
4000,597000,574550,"MI.Detroit",1.0390740579584,0.0429147806258047
2000,84700,125800,"IL.Chicago",0.67329093799682,0.0129945587358802
10000,558500,993900,"IL.Chicago",0.561927759331925,0.0350863842214641
12000,393400,447650,"MI.Detroit",0.878811571540266,0.00239540955981646
6000,654200,488200,"CA.Los.Angeles",1.34002458009013,0.0265701895672504
10000,793500,529000,"CA.Los.Angeles",1.5,0.031421120557934
8000,322600,445100,"IL.Chicago",0.72478094810155,0.034049596634308
4000,580350,386900,"CA.Los.Angeles",1.5,0.070405797829153
6000,388300,405950,"MI.Detroit",0.956521739130435,0.00547587278541987
10000,373300,579500,"IL.Chicago",0.644176013805004,0.0125691119066829
4000,244200,331300,"IL.Chicago",0.737096287352852,0.0297309157814702
12000,185400,234600,"IL.Chicago",0.790281329923274,0.0291133242924761
10000,367400,380800,"IL.Chicago",0.964810924369748,0.0510054266405318
8000,671400,758600,"IL.Chicago",0.885051410493013,0.0268206779085561
16000,364100,423000,"IL.Chicago",0.860756501182033,0.0370189047070993
14000,479700,600700,"IL.Chicago",0.798568336940236,0.0180190407254402
22000,330700,366150,"MI.Detroit",0.903181756110883,0.0124312743814386
10000,193200,281900,"IL.Chicago",0.685349414686059,0.0279240367808404
6000,544050,362700,"IL.Chicago",1.5,0.0354451783253933
10000,583500,389000,"IL.Chicago",1.5,0.0363866699144578
12000,449200,317800,"IL.Chicago",1.41346758967904,0.0239374410181902
10000,736650,491100,"CA.Los.Angeles",1.5,0.0140490144607611
10000,681600,454400,"CA.Los.Angeles",1.5,0.0118185403815005
8000,412200,369200,"IL.Chicago",1.11646803900325,0.0441974237130696
20000,504300,645900,"IL.Chicago",0.780771017185323,0.0185333888641336
0,354900,349800,"IL.Chicago",1.01457975986278,0.0239616305847074
8000,909400,689000,"CA.Los.Angeles",1.31988388969521,0.044585900144903
6000,1051700,832400,"CA.Los.Angeles",1.26345506967804,0.0337635662556202
10000,643600,573150,"MI.Detroit",1.12291721189915,0.0188048112215667
2000,515000,705350,"MI.Detroit",0.730133976040264,0.00693175054615505
6000,257800,346450,"MI.Detroit",0.744118920479146,0.032042214118001
16000,749800,779600,"IL.Chicago",0.961775269368907,0.0197155182056446
14000,537700,367900,"CA.Los.Angeles",1.46153846153846,0.00958669572764148
14000,712500,475000,"CA.Los.Angeles",1.5,0.0723247407877352
6000,470800,481400,"IL.Chicago",0.977980889073536,0.035501153597095
12000,668400,550100,"CA.Los.Angeles",1.21505180876204,0.0537152471723246
16000,391000,545200,"IL.Chicago",0.717168011738811,0.0281552828161586
10000,683850,455900,"CA.Los.Angeles",1.5,0.0666094450629316
4000,38000,43450,"MI.Detroit",0.874568469505178,0.00994698923902095
10000,653200,530500,"IL.Chicago",1.23129123468426,0.00916655345980163
10000,561150,374100,"CA.Los.Angeles",1.5,0.0498242207744624
12000,160100,152300,"IL.Chicago",1.05121470781353,0.0322806217673204
2000,773200,847500,"CA.Los.Angeles",0.912330383480826,0.00638219907918291
10000,696800,539200,"IL.Chicago",1.29228486646884,0.0688275308835352
8000,696400,625800,"IL.Chicago",1.11281559603707,0.0480250886691495
16000,373800,297250,"MI.Detroit",1.25752733389403,0.0281327433796338
20000,694100,880300,"IL.Chicago",0.788481199591048,0.0448800642485816
6000,859700,655000,"CA.Los.Angeles",1.31251908396947,0.0552568973796549
8000,376700,355000,"IL.Chicago",1.06112676056338,0.0546069007933361
18000,370300,346300,"IL.Chicago",1.06930407161421,0.0151828507018226
10000,686700,457800,"CA.Los.Angeles",1.5,0.0128950638812967
14000,274400,520850,"MI.Detroit",0.526831141403475,0.0227529418234272
8000,1020700,950000,"CA.Los.Angeles",1.07442105263158,0.0530503449729056
8000,806000,566700,"CA.Los.Angeles",1.42226927827775,0.0566777991593898
10000,253000,261900,"IL.Chicago",0.966017563955708,0.0512391103924164
18000,858200,681000,"CA.Los.Angeles",1.26020558002937,0.00994423709526007
16000,752000,1151700,"IL.Chicago",0.652947816271598,0.0274363305940531
16000,396450,264300,"CA.Los.Angeles",1.5,0.0440581425034907
2000,553800,369200,"CA.Los.Angeles",1.5,0.0290108628803864
14000,581200,649250,"MI.Detroit",0.895186753946862,0.0276423768401734
8000,784000,596100,"CA.Los.Angeles",1.31521556785774,0.0151657071864494
12000,690100,776700,"IL.Chicago",0.888502639371701,0.0479688037178335
6000,577050,384700,"CA.Los.Angeles",1.5,0.0670362610195298
10000,732750,488500,"CA.Los.Angeles",1.5,0.014784343354404
12000,395100,654350,"MI.Detroit",0.603805302972415,0.00776323772936582
2000,389550,259700,"CA.Los.Angeles",1.5,0.00259619474527426
6000,368600,373650,"MI.Detroit",0.986484678174762,0.0117933315872809
10000,608400,405600,"CA.Los.Angeles",1.5,0.027857226569904
8000,454200,302800,"IL.Chicago",1.5,0.0215290000882177
6000,568650,379100,"CA.Los.Angeles",1.5,0.0627811456506606
14000,452850,301900,"CA.Los.Angeles",1.5,0.0295198718493339
8000,439600,498100,"IL.Chicago",0.882553704075487,0.0378602082687025
12000,987500,860400,"CA.Los.Angeles",1.1477219897722,0.0375397958160567
2000,376300,461900,"IL.Chicago",0.814678501840225,0.0426510837689136
6000,578800,831400,"IL.Chicago",0.696175126293,0.0216789715549674
12000,547900,638100,"IL.Chicago",0.858642845948911,0.0452185453687692
6000,391650,261100,"CA.Los.Angeles",1.5,0.0390878376667388
8000,653700,446500,"IL.Chicago",1.46405375139978,0.0106136380435564
12000,649400,550400,"IL.Chicago",1.17986918604651,0.0273874885771558
10000,596600,601500,"IL.Chicago",0.991853699085619,0.0496063026728613
16000,1024500,780400,"CA.Los.Angeles",1.31278831368529,0.00380440315389865
12000,1096000,731700,"CA.Los.Angeles",1.49788164548312,0.0519352698883453
6000,450600,635850,"MI.Detroit",0.708657702288276,0.0139710562790964
12000,724950,483300,"CA.Los.Angeles",1.5,0.0392760772258043
10000,150450,100300,"IL.Chicago",1.5,0.0664537347991182
6000,563250,375500,"CA.Los.Angeles",1.5,0.00805010652984492
2000,484500,601200,"IL.Chicago",0.805888223552894,0.0192416213375607
12000,944700,748400,"CA.Los.Angeles",1.26229289150187,0.0154155841048999
14000,4599.99999999999,77550,"MI.Detroit",0.0593165699548677,0.00273678789622625
12000,291600,259900,"IL.Chicago",1.1219699884571,0.0554863076930473
20000,322800,467200,"IL.Chicago",0.690924657534247,0.00955284664442029
20000,651150,434100,"CA.Los.Angeles",1.5,0.0696626533346716
16000,214650,143100,"IL.Chicago",1.5,0.0552336340189812
6000,196950,131300,"IL.Chicago",1.5,0.0718043104457668
4000,482300,553400,"IL.Chicago",0.871521503433321,0.0464998908851735
6000,220200,246550,"MI.Detroit",0.893125126749138,0.0233194472668347
16000,682300,500300,"CA.Los.Angeles",1.36378173096142,0.034941093033913
6000,309000,434750,"MI.Detroit",0.710753306497987,0.0179812007481388
8000,929200,647300,"CA.Los.Angeles",1.43550131314692,0.0279153013769949
8000,693300,812050,"MI.Detroit",0.853765162243704,0.032303099764758
16000,910800,727400,"CA.Los.Angeles",1.25213087709651,0.0131975283196548
8000,494100,329400,"CA.Los.Angeles",1.5,0.071784509770805
8000,433050,288700,"IL.Chicago",1.5,0.0350868754407008
18000,363900,242600,"IL.Chicago",1.5,0.0549550238710555
